"","Identifier","Frequency","mean_absorbance","studies"
"1774","Lewis_2015",855.468994140625,0.611926579049655,"Lewis and Neely (2015) N=14; Other"
"1775","Lewis_2015",861.328002929688,0.613004855811596,"Lewis and Neely (2015) N=14; Other"
"1776","Lewis_2015",867.18798828125,0.614046143633979,"Lewis and Neely (2015) N=14; Other"
"1777","Lewis_2015",873.046997070312,0.615049714488643,"Lewis and Neely (2015) N=14; Other"
"1778","Lewis_2015",878.906005859375,0.616014102739947,"Lewis and Neely (2015) N=14; Other"
"1779","Lewis_2015",884.765991210938,0.616938643157482,"Lewis and Neely (2015) N=14; Other"
"1780","Lewis_2015",890.625,0.617822532142912,"Lewis and Neely (2015) N=14; Other"
"1781","Lewis_2015",896.484008789062,0.618664535028594,"Lewis and Neely (2015) N=14; Other"
"1782","Lewis_2015",902.343994140625,0.619464253740651,"Lewis and Neely (2015) N=14; Other"
"1783","Lewis_2015",908.203002929688,0.620220855942794,"Lewis and Neely (2015) N=14; Other"
"1784","Lewis_2015",914.06201171875,0.620933856282915,"Lewis and Neely (2015) N=14; Other"
"1785","Lewis_2015",919.921997070312,0.621602927999837,"Lewis and Neely (2015) N=14; Other"
"1786","Lewis_2015",925.781005859375,0.622227963592325,"Lewis and Neely (2015) N=14; Other"
"1787","Lewis_2015",931.640991210938,0.622809035437448,"Lewis and Neely (2015) N=14; Other"
"1788","Lewis_2015",937.5,0.623346642724105,"Lewis and Neely (2015) N=14; Other"
"1789","Lewis_2015",943.359008789062,0.623841035578932,"Lewis and Neely (2015) N=14; Other"
"1790","Lewis_2015",949.218994140625,0.624293110200337,"Lewis and Neely (2015) N=14; Other"
"1791","Lewis_2015",955.078002929688,0.624704140637602,"Lewis and Neely (2015) N=14; Other"
"1792","Lewis_2015",960.93798828125,0.625075351979051,"Lewis and Neely (2015) N=14; Other"
"1793","Lewis_2015",966.796997070312,0.625408500432968,"Lewis and Neely (2015) N=14; Other"
"1794","Lewis_2015",972.656005859375,0.625705644488335,"Lewis and Neely (2015) N=14; Other"
"1795","Lewis_2015",978.515991210938,0.625968537160328,"Lewis and Neely (2015) N=14; Other"
"1796","Lewis_2015",984.375,0.626200182097299,"Lewis and Neely (2015) N=14; Other"
"1797","Lewis_2015",990.234008789062,0.626403108239174,"Lewis and Neely (2015) N=14; Other"
"1798","Lewis_2015",996.093994140625,0.626580319234303,"Lewis and Neely (2015) N=14; Other"
"1799","Lewis_2015",1001.95001220703,0.626735000738076,"Lewis and Neely (2015) N=14; Other"
"1800","Lewis_2015",1007.80999755859,0.626870679003852,"Lewis and Neely (2015) N=14; Other"
"1801","Lewis_2015",1013.66998291016,0.626990998429911,"Lewis and Neely (2015) N=14; Other"
"1802","Lewis_2015",1019.53002929688,0.627099680049079,"Lewis and Neely (2015) N=14; Other"
"1803","Lewis_2015",1025.39001464844,0.627200718436922,"Lewis and Neely (2015) N=14; Other"
"1804","Lewis_2015",1031.25,0.627298032598836,"Lewis and Neely (2015) N=14; Other"
"1805","Lewis_2015",1037.10998535156,0.627395925777299,"Lewis and Neely (2015) N=14; Other"
"1806","Lewis_2015",1042.96997070312,0.627498502177852,"Lewis and Neely (2015) N=14; Other"
"1807","Lewis_2015",1048.82995605469,0.627609859619822,"Lewis and Neely (2015) N=14; Other"
"1808","Lewis_2015",1054.68994140625,0.627734178943293,"Lewis and Neely (2015) N=14; Other"
"1809","Lewis_2015",1060.55004882812,0.627875500491687,"Lewis and Neely (2015) N=14; Other"
"1810","Lewis_2015",1066.41003417969,0.62803789121764,"Lewis and Neely (2015) N=14; Other"
"1811","Lewis_2015",1072.27001953125,0.62822514133794,"Lewis and Neely (2015) N=14; Other"
"1812","Lewis_2015",1078.11999511719,0.628440640866756,"Lewis and Neely (2015) N=14; Other"
"1813","Lewis_2015",1083.97998046875,0.628688390765871,"Lewis and Neely (2015) N=14; Other"
"1814","Lewis_2015",1089.83996582031,0.628971355301993,"Lewis and Neely (2015) N=14; Other"
"1815","Lewis_2015",1095.69995117188,0.629292322056634,"Lewis and Neely (2015) N=14; Other"
"1816","Lewis_2015",1101.56005859375,0.629654251039028,"Lewis and Neely (2015) N=14; Other"
"1817","Lewis_2015",1107.42004394531,0.630059356135981,"Lewis and Neely (2015) N=14; Other"
"1818","Lewis_2015",1113.28002929688,0.630509717123849,"Lewis and Neely (2015) N=14; Other"
"1819","Lewis_2015",1119.14001464844,0.631006783672741,"Lewis and Neely (2015) N=14; Other"
"1820","Lewis_2015",1125,0.631552176816123,"Lewis and Neely (2015) N=14; Other"
"1821","Lewis_2015",1130.85998535156,0.632146323365825,"Lewis and Neely (2015) N=14; Other"
"1822","Lewis_2015",1136.71997070312,0.6327900364995,"Lewis and Neely (2015) N=14; Other"
"1823","Lewis_2015",1142.57995605469,0.63348321297339,"Lewis and Neely (2015) N=14; Other"
"1824","Lewis_2015",1148.43994140625,0.634225500481469,"Lewis and Neely (2015) N=14; Other"
"1825","Lewis_2015",1154.30004882812,0.635016068816185,"Lewis and Neely (2015) N=14; Other"
"1826","Lewis_2015",1160.16003417969,0.635854029229709,"Lewis and Neely (2015) N=14; Other"
"1827","Lewis_2015",1166.02001953125,0.636737429669925,"Lewis and Neely (2015) N=14; Other"
"1828","Lewis_2015",1171.88000488281,0.637664428779057,"Lewis and Neely (2015) N=14; Other"
"1829","Lewis_2015",1177.72998046875,0.638632783932345,"Lewis and Neely (2015) N=14; Other"
"1830","Lewis_2015",1183.58996582031,0.639639853366784,"Lewis and Neely (2015) N=14; Other"
"1831","Lewis_2015",1189.44995117188,0.640682392886707,"Lewis and Neely (2015) N=14; Other"
"1832","Lewis_2015",1195.31005859375,0.641757428646088,"Lewis and Neely (2015) N=14; Other"
"1833","Lewis_2015",1201.17004394531,0.642861141690186,"Lewis and Neely (2015) N=14; Other"
"1834","Lewis_2015",1207.03002929688,0.643989748188427,"Lewis and Neely (2015) N=14; Other"
"1835","Lewis_2015",1212.89001464844,0.645139353615897,"Lewis and Neely (2015) N=14; Other"
"1836","Lewis_2015",1218.75,0.646305467401232,"Lewis and Neely (2015) N=14; Other"
"1837","Lewis_2015",1224.60998535156,0.647483961922782,"Lewis and Neely (2015) N=14; Other"
"1838","Lewis_2015",1230.46997070312,0.648670322128705,"Lewis and Neely (2015) N=14; Other"
"1839","Lewis_2015",1236.32995605469,0.649860034031527,"Lewis and Neely (2015) N=14; Other"
"1840","Lewis_2015",1242.18994140625,0.65104860493115,"Lewis and Neely (2015) N=14; Other"
"1841","Lewis_2015",1248.05004882812,0.652231464428561,"Lewis and Neely (2015) N=14; Other"
"1842","Lewis_2015",1253.91003417969,0.653404144304139,"Lewis and Neely (2015) N=14; Other"
"1843","Lewis_2015",1259.77001953125,0.654562177402633,"Lewis and Neely (2015) N=14; Other"
"1844","Lewis_2015",1265.61999511719,0.655701287090778,"Lewis and Neely (2015) N=14; Other"
"1845","Lewis_2015",1271.47998046875,0.656817254211221,"Lewis and Neely (2015) N=14; Other"
"1846","Lewis_2015",1277.33996582031,0.657906219363213,"Lewis and Neely (2015) N=14; Other"
"1847","Lewis_2015",1283.19995117188,0.658964465771403,"Lewis and Neely (2015) N=14; Other"
"1848","Lewis_2015",1289.06005859375,0.659988317106451,"Lewis and Neely (2015) N=14; Other"
"1849","Lewis_2015",1294.92004394531,0.66097468244178,"Lewis and Neely (2015) N=14; Other"
"1850","Lewis_2015",1300.78002929688,0.661920419761113,"Lewis and Neely (2015) N=14; Other"
"1851","Lewis_2015",1306.64001464844,0.662822926683085,"Lewis and Neely (2015) N=14; Other"
"1852","Lewis_2015",1312.5,0.663679749837944,"Lewis and Neely (2015) N=14; Other"
"1853","Lewis_2015",1318.35998535156,0.664488894598825,"Lewis and Neely (2015) N=14; Other"
"1854","Lewis_2015",1324.21997070312,0.665248465325151,"Lewis and Neely (2015) N=14; Other"
"1855","Lewis_2015",1330.07995605469,0.66595742638622,"Lewis and Neely (2015) N=14; Other"
"1856","Lewis_2015",1335.93994140625,0.666614399424621,"Lewis and Neely (2015) N=14; Other"
"1857","Lewis_2015",1341.80004882812,0.667218749012266,"Lewis and Neely (2015) N=14; Other"
"1858","Lewis_2015",1347.66003417969,0.667770152645452,"Lewis and Neely (2015) N=14; Other"
"1859","Lewis_2015",1353.52001953125,0.668268496436732,"Lewis and Neely (2015) N=14; Other"
"1860","Lewis_2015",1359.38000488281,0.668714141207082,"Lewis and Neely (2015) N=14; Other"
"1861","Lewis_2015",1365.22998046875,0.669107391365937,"Lewis and Neely (2015) N=14; Other"
"1862","Lewis_2015",1371.08996582031,0.669449285737106,"Lewis and Neely (2015) N=14; Other"
"1863","Lewis_2015",1376.94995117188,0.669741143073354,"Lewis and Neely (2015) N=14; Other"
"1864","Lewis_2015",1382.81005859375,0.66998382125582,"Lewis and Neely (2015) N=14; Other"
"1865","Lewis_2015",1388.67004394531,0.670179030724934,"Lewis and Neely (2015) N=14; Other"
"1866","Lewis_2015",1394.53002929688,0.670328926827226,"Lewis and Neely (2015) N=14; Other"
"1867","Lewis_2015",1400.39001464844,0.670435176364013,"Lewis and Neely (2015) N=14; Other"
"1868","Lewis_2015",1406.25,0.670499958097935,"Lewis and Neely (2015) N=14; Other"
"1869","Lewis_2015",1412.10998535156,0.670525719012533,"Lewis and Neely (2015) N=14; Other"
"1870","Lewis_2015",1417.96997070312,0.6705146123256,"Lewis and Neely (2015) N=14; Other"
"1871","Lewis_2015",1423.82995605469,0.670469102050577,"Lewis and Neely (2015) N=14; Other"
"1872","Lewis_2015",1429.68994140625,0.670392038566726,"Lewis and Neely (2015) N=14; Other"
"1873","Lewis_2015",1435.55004882812,0.670285892273699,"Lewis and Neely (2015) N=14; Other"
"1874","Lewis_2015",1441.41003417969,0.67015306864466,"Lewis and Neely (2015) N=14; Other"
"1875","Lewis_2015",1447.27001953125,0.669996391449656,"Lewis and Neely (2015) N=14; Other"
"1876","Lewis_2015",1453.11999511719,0.669818390692983,"Lewis and Neely (2015) N=14; Other"
"1877","Lewis_2015",1458.97998046875,0.669621538903032,"Lewis and Neely (2015) N=14; Other"
"1878","Lewis_2015",1464.83996582031,0.669408679008484,"Lewis and Neely (2015) N=14; Other"
"1879","Lewis_2015",1470.69995117188,0.669181856725897,"Lewis and Neely (2015) N=14; Other"
"1880","Lewis_2015",1476.56005859375,0.668943533939975,"Lewis and Neely (2015) N=14; Other"
"1881","Lewis_2015",1482.42004394531,0.668696183179106,"Lewis and Neely (2015) N=14; Other"
"1882","Lewis_2015",1488.28002929688,0.668441749044827,"Lewis and Neely (2015) N=14; Other"
"1883","Lewis_2015",1494.14001464844,0.668182283639908,"Lewis and Neely (2015) N=14; Other"
"1884","Lewis_2015",1500,0.667920104094914,"Lewis and Neely (2015) N=14; Other"
"1885","Lewis_2015",1505.85998535156,0.66765649829592,"Lewis and Neely (2015) N=14; Other"
"1886","Lewis_2015",1511.71997070312,0.667393608817032,"Lewis and Neely (2015) N=14; Other"
"1887","Lewis_2015",1517.57995605469,0.667132996022701,"Lewis and Neely (2015) N=14; Other"
"1888","Lewis_2015",1523.43994140625,0.666875929704734,"Lewis and Neely (2015) N=14; Other"
"1889","Lewis_2015",1529.30004882812,0.666623998965536,"Lewis and Neely (2015) N=14; Other"
"1890","Lewis_2015",1535.16003417969,0.666378568325724,"Lewis and Neely (2015) N=14; Other"
"1891","Lewis_2015",1541.02001953125,0.666140537176813,"Lewis and Neely (2015) N=14; Other"
"1892","Lewis_2015",1546.88000488281,0.665911281747477,"Lewis and Neely (2015) N=14; Other"
"1893","Lewis_2015",1552.72998046875,0.665691642888955,"Lewis and Neely (2015) N=14; Other"
"1894","Lewis_2015",1558.58996582031,0.66548260727099,"Lewis and Neely (2015) N=14; Other"
"1895","Lewis_2015",1564.44995117188,0.665285145597798,"Lewis and Neely (2015) N=14; Other"
"1896","Lewis_2015",1570.31005859375,0.665099854980196,"Lewis and Neely (2015) N=14; Other"
"1897","Lewis_2015",1576.17004394531,0.664927535823413,"Lewis and Neely (2015) N=14; Other"
"1898","Lewis_2015",1582.03002929688,0.664768899125712,"Lewis and Neely (2015) N=14; Other"
"1899","Lewis_2015",1587.89001464844,0.664624564349651,"Lewis and Neely (2015) N=14; Other"
"1900","Lewis_2015",1593.75,0.664495319128036,"Lewis and Neely (2015) N=14; Other"
"1901","Lewis_2015",1599.60998535156,0.664381607302598,"Lewis and Neely (2015) N=14; Other"
"1902","Lewis_2015",1605.46997070312,0.664284148386547,"Lewis and Neely (2015) N=14; Other"
"1903","Lewis_2015",1611.32995605469,0.664203289364065,"Lewis and Neely (2015) N=14; Other"
"1904","Lewis_2015",1617.18994140625,0.664139856185232,"Lewis and Neely (2015) N=14; Other"
"1905","Lewis_2015",1623.05004882812,0.664094253310135,"Lewis and Neely (2015) N=14; Other"
"1906","Lewis_2015",1628.91003417969,0.664067001215049,"Lewis and Neely (2015) N=14; Other"
"1907","Lewis_2015",1634.77001953125,0.664058679980891,"Lewis and Neely (2015) N=14; Other"
"1908","Lewis_2015",1640.61999511719,0.664069859044892,"Lewis and Neely (2015) N=14; Other"
"1909","Lewis_2015",1646.47998046875,0.664100962025779,"Lewis and Neely (2015) N=14; Other"
"1910","Lewis_2015",1652.33996582031,0.664152498756136,"Lewis and Neely (2015) N=14; Other"
"1911","Lewis_2015",1658.19995117188,0.664224999291556,"Lewis and Neely (2015) N=14; Other"
"1912","Lewis_2015",1664.06005859375,0.66431892982551,"Lewis and Neely (2015) N=14; Other"
"1913","Lewis_2015",1669.92004394531,0.664434501102993,"Lewis and Neely (2015) N=14; Other"
"1914","Lewis_2015",1675.78002929688,0.664572321942874,"Lewis and Neely (2015) N=14; Other"
"1915","Lewis_2015",1681.64001464844,0.664732644600528,"Lewis and Neely (2015) N=14; Other"
"1916","Lewis_2015",1687.5,0.6649155659335,"Lewis and Neely (2015) N=14; Other"
"1917","Lewis_2015",1693.35998535156,0.665121573422636,"Lewis and Neely (2015) N=14; Other"
"1918","Lewis_2015",1699.21997070312,0.665350494640214,"Lewis and Neely (2015) N=14; Other"
"1919","Lewis_2015",1705.07995605469,0.665602505207062,"Lewis and Neely (2015) N=14; Other"
"1920","Lewis_2015",1710.93994140625,0.665877459304673,"Lewis and Neely (2015) N=14; Other"
"1921","Lewis_2015",1716.80004882812,0.666175147252423,"Lewis and Neely (2015) N=14; Other"
"1922","Lewis_2015",1722.66003417969,0.666495284863881,"Lewis and Neely (2015) N=14; Other"
"1923","Lewis_2015",1728.52001953125,0.66683739317315,"Lewis and Neely (2015) N=14; Other"
"1924","Lewis_2015",1734.38000488281,0.667201001729284,"Lewis and Neely (2015) N=14; Other"
"1925","Lewis_2015",1740.22998046875,0.667585246264935,"Lewis and Neely (2015) N=14; Other"
"1926","Lewis_2015",1746.08996582031,0.6679893593703,"Lewis and Neely (2015) N=14; Other"
"1927","Lewis_2015",1751.94995117188,0.668412074446678,"Lewis and Neely (2015) N=14; Other"
"1928","Lewis_2015",1757.81005859375,0.668852421854224,"Lewis and Neely (2015) N=14; Other"
"1929","Lewis_2015",1763.67004394531,0.669309180762087,"Lewis and Neely (2015) N=14; Other"
"1930","Lewis_2015",1769.53002929688,0.669780362929617,"Lewis and Neely (2015) N=14; Other"
"1931","Lewis_2015",1775.39001464844,0.670264678342002,"Lewis and Neely (2015) N=14; Other"
"1932","Lewis_2015",1781.25,0.670759890760694,"Lewis and Neely (2015) N=14; Other"
"1933","Lewis_2015",1787.10998535156,0.671264247170516,"Lewis and Neely (2015) N=14; Other"
"1934","Lewis_2015",1792.96997070312,0.6717755358134,"Lewis and Neely (2015) N=14; Other"
"1935","Lewis_2015",1798.82995605469,0.672291499163423,"Lewis and Neely (2015) N=14; Other"
"1936","Lewis_2015",1804.68994140625,0.672809430531093,"Lewis and Neely (2015) N=14; Other"
"1937","Lewis_2015",1810.55004882812,0.673326745629311,"Lewis and Neely (2015) N=14; Other"
"1938","Lewis_2015",1816.41003417969,0.673840898488249,"Lewis and Neely (2015) N=14; Other"
"1939","Lewis_2015",1822.27001953125,0.67434900360448,"Lewis and Neely (2015) N=14; Other"
"1940","Lewis_2015",1828.11999511719,0.674848143543516,"Lewis and Neely (2015) N=14; Other"
"1941","Lewis_2015",1833.97998046875,0.675335250794888,"Lewis and Neely (2015) N=14; Other"
"1942","Lewis_2015",1839.83996582031,0.675807355770043,"Lewis and Neely (2015) N=14; Other"
"1943","Lewis_2015",1845.69995117188,0.67626124301127,"Lewis and Neely (2015) N=14; Other"
"1944","Lewis_2015",1851.56005859375,0.676693788596562,"Lewis and Neely (2015) N=14; Other"
"1945","Lewis_2015",1857.42004394531,0.67710210702249,"Lewis and Neely (2015) N=14; Other"
"1946","Lewis_2015",1863.28002929688,0.677482930677278,"Lewis and Neely (2015) N=14; Other"
"1947","Lewis_2015",1869.14001464844,0.677833103707859,"Lewis and Neely (2015) N=14; Other"
"1948","Lewis_2015",1875,0.678149676748684,"Lewis and Neely (2015) N=14; Other"
"1949","Lewis_2015",1880.85998535156,0.678429927144732,"Lewis and Neely (2015) N=14; Other"
"1950","Lewis_2015",1886.71997070312,0.678670746939523,"Lewis and Neely (2015) N=14; Other"
"1951","Lewis_2015",1892.57995605469,0.67886975726911,"Lewis and Neely (2015) N=14; Other"
"1952","Lewis_2015",1898.43994140625,0.679024001317365,"Lewis and Neely (2015) N=14; Other"
"1953","Lewis_2015",1904.30004882812,0.67913132160902,"Lewis and Neely (2015) N=14; Other"
"1954","Lewis_2015",1910.16003417969,0.679189465939999,"Lewis and Neely (2015) N=14; Other"
"1955","Lewis_2015",1916.02001953125,0.67919660359621,"Lewis and Neely (2015) N=14; Other"
"1956","Lewis_2015",1921.88000488281,0.679150529205799,"Lewis and Neely (2015) N=14; Other"
"1957","Lewis_2015",1927.72998046875,0.679050071963242,"Lewis and Neely (2015) N=14; Other"
"1958","Lewis_2015",1933.58996582031,0.678893395832607,"Lewis and Neely (2015) N=14; Other"
"1959","Lewis_2015",1939.44995117188,0.678680074002062,"Lewis and Neely (2015) N=14; Other"
"1960","Lewis_2015",1945.31005859375,0.678408818585532,"Lewis and Neely (2015) N=14; Other"
"1961","Lewis_2015",1951.17004394531,0.678079143166542,"Lewis and Neely (2015) N=14; Other"
"1962","Lewis_2015",1957.03002929688,0.677690894476005,"Lewis and Neely (2015) N=14; Other"
"1963","Lewis_2015",1962.89001464844,0.677243928824152,"Lewis and Neely (2015) N=14; Other"
"1964","Lewis_2015",1968.75,0.676738751786096,"Lewis and Neely (2015) N=14; Other"
"1965","Lewis_2015",1974.60998535156,0.676175685865538,"Lewis and Neely (2015) N=14; Other"
"1966","Lewis_2015",1980.46997070312,0.675555718796594,"Lewis and Neely (2015) N=14; Other"
"1967","Lewis_2015",1986.32995605469,0.674880035221577,"Lewis and Neely (2015) N=14; Other"
"1968","Lewis_2015",1992.18994140625,0.674149862357548,"Lewis and Neely (2015) N=14; Other"
"1969","Lewis_2015",1998.05004882812,0.673367105424404,"Lewis and Neely (2015) N=14; Other"
"1970","Lewis_2015",2003.91003417969,0.672533462090152,"Lewis and Neely (2015) N=14; Other"
"1971","Lewis_2015",2009.77001953125,0.671651247356619,"Lewis and Neely (2015) N=14; Other"
"1972","Lewis_2015",2015.61999511719,0.670722712363516,"Lewis and Neely (2015) N=14; Other"
"1973","Lewis_2015",2021.47998046875,0.669750541448593,"Lewis and Neely (2015) N=14; Other"
"1974","Lewis_2015",2027.33996582031,0.668737319963319,"Lewis and Neely (2015) N=14; Other"
"1975","Lewis_2015",2033.19995117188,0.667686363416059,"Lewis and Neely (2015) N=14; Other"
"1976","Lewis_2015",2039.06005859375,0.666600322084767,"Lewis and Neely (2015) N=14; Other"
"1977","Lewis_2015",2044.92004394531,0.665482965963227,"Lewis and Neely (2015) N=14; Other"
"1978","Lewis_2015",2050.78002929688,0.664337324244635,"Lewis and Neely (2015) N=14; Other"
"1979","Lewis_2015",2056.63989257812,0.663166932761669,"Lewis and Neely (2015) N=14; Other"
"1980","Lewis_2015",2062.5,0.661975112344537,"Lewis and Neely (2015) N=14; Other"
"1981","Lewis_2015",2068.36010742188,0.660765754325049,"Lewis and Neely (2015) N=14; Other"
"1982","Lewis_2015",2074.21997070312,0.659542287034648,"Lewis and Neely (2015) N=14; Other"
"1983","Lewis_2015",2080.080078125,0.658308218632426,"Lewis and Neely (2015) N=14; Other"
"1984","Lewis_2015",2085.93994140625,0.657067072178636,"Lewis and Neely (2015) N=14; Other"
"1985","Lewis_2015",2091.80004882812,0.655822535710675,"Lewis and Neely (2015) N=14; Other"
"1986","Lewis_2015",2097.65991210938,0.654577754437923,"Lewis and Neely (2015) N=14; Other"
"1987","Lewis_2015",2103.52001953125,0.653336322733334,"Lewis and Neely (2015) N=14; Other"
"1988","Lewis_2015",2109.3798828125,0.652101104812963,"Lewis and Neely (2015) N=14; Other"
"1989","Lewis_2015",2115.22998046875,0.650875501334667,"Lewis and Neely (2015) N=14; Other"
"1990","Lewis_2015",2121.09008789062,0.649662206215518,"Lewis and Neely (2015) N=14; Other"
"1991","Lewis_2015",2126.94995117188,0.648464037903718,"Lewis and Neely (2015) N=14; Other"
"1992","Lewis_2015",2132.81005859375,0.647283571107047,"Lewis and Neely (2015) N=14; Other"
"1993","Lewis_2015",2138.669921875,0.646123040999685,"Lewis and Neely (2015) N=14; Other"
"1994","Lewis_2015",2144.53002929688,0.644984607185636,"Lewis and Neely (2015) N=14; Other"
"1995","Lewis_2015",2150.38989257812,0.643870245133128,"Lewis and Neely (2015) N=14; Other"
"1996","Lewis_2015",2156.25,0.642781741917133,"Lewis and Neely (2015) N=14; Other"
"1997","Lewis_2015",2162.11010742188,0.641720242798328,"Lewis and Neely (2015) N=14; Other"
"1998","Lewis_2015",2167.96997070312,0.640687146357128,"Lewis and Neely (2015) N=14; Other"
"1999","Lewis_2015",2173.830078125,0.639683394559792,"Lewis and Neely (2015) N=14; Other"
"2000","Lewis_2015",2179.68994140625,0.638709746301174,"Lewis and Neely (2015) N=14; Other"
"2001","Lewis_2015",2185.55004882812,0.637766675225326,"Lewis and Neely (2015) N=14; Other"
"2002","Lewis_2015",2191.40991210938,0.636854503835951,"Lewis and Neely (2015) N=14; Other"
"2003","Lewis_2015",2197.27001953125,0.635973212974412,"Lewis and Neely (2015) N=14; Other"
"2004","Lewis_2015",2203.1201171875,0.635122465235846,"Lewis and Neely (2015) N=14; Other"
"2005","Lewis_2015",2208.97998046875,0.634302180792604,"Lewis and Neely (2015) N=14; Other"
"2006","Lewis_2015",2214.84008789062,0.633511673126902,"Lewis and Neely (2015) N=14; Other"
"2007","Lewis_2015",2220.69995117188,0.632750283394541,"Lewis and Neely (2015) N=14; Other"
"2008","Lewis_2015",2226.56005859375,0.632016957870552,"Lewis and Neely (2015) N=14; Other"
"2009","Lewis_2015",2232.419921875,0.631310826965741,"Lewis and Neely (2015) N=14; Other"
"2010","Lewis_2015",2238.28002929688,0.63063085930688,"Lewis and Neely (2015) N=14; Other"
"2011","Lewis_2015",2244.13989257812,0.62997546259846,"Lewis and Neely (2015) N=14; Other"
"2012","Lewis_2015",2250,0.62934367784432,"Lewis and Neely (2015) N=14; Other"
"2013","Lewis_2015",2255.86010742188,0.628733998962811,"Lewis and Neely (2015) N=14; Other"
"2014","Lewis_2015",2261.71997070312,0.628145036952836,"Lewis and Neely (2015) N=14; Other"
"2015","Lewis_2015",2267.580078125,0.627575324050018,"Lewis and Neely (2015) N=14; Other"
"2016","Lewis_2015",2273.43994140625,0.627023468060153,"Lewis and Neely (2015) N=14; Other"
"2017","Lewis_2015",2279.30004882812,0.626488282212189,"Lewis and Neely (2015) N=14; Other"
"2018","Lewis_2015",2285.15991210938,0.625968142279557,"Lewis and Neely (2015) N=14; Other"
"2019","Lewis_2015",2291.02001953125,0.625461858298097,"Lewis and Neely (2015) N=14; Other"
"2020","Lewis_2015",2296.8798828125,0.624968536198139,"Lewis and Neely (2015) N=14; Other"
"2021","Lewis_2015",2302.72998046875,0.624486607100282,"Lewis and Neely (2015) N=14; Other"
"2022","Lewis_2015",2308.59008789062,0.624015572879996,"Lewis and Neely (2015) N=14; Other"
"2023","Lewis_2015",2314.44995117188,0.623554246766227,"Lewis and Neely (2015) N=14; Other"
"2024","Lewis_2015",2320.31005859375,0.623102463781834,"Lewis and Neely (2015) N=14; Other"
"2025","Lewis_2015",2326.169921875,0.622658965843064,"Lewis and Neely (2015) N=14; Other"
"2026","Lewis_2015",2332.03002929688,0.622223821069513,"Lewis and Neely (2015) N=14; Other"
"2027","Lewis_2015",2337.88989257812,0.621796998594488,"Lewis and Neely (2015) N=14; Other"
"2028","Lewis_2015",2343.75,0.621378141854491,"Lewis and Neely (2015) N=14; Other"
"2029","Lewis_2015",2349.61010742188,0.620967429663454,"Lewis and Neely (2015) N=14; Other"
"2030","Lewis_2015",2355.46997070312,0.620565176010132,"Lewis and Neely (2015) N=14; Other"
"2031","Lewis_2015",2361.330078125,0.620171534163611,"Lewis and Neely (2015) N=14; Other"
"2032","Lewis_2015",2367.18994140625,0.619787639805249,"Lewis and Neely (2015) N=14; Other"
"2033","Lewis_2015",2373.05004882812,0.619413818631853,"Lewis and Neely (2015) N=14; Other"
"2034","Lewis_2015",2378.90991210938,0.619051004094737,"Lewis and Neely (2015) N=14; Other"
"2035","Lewis_2015",2384.77001953125,0.61870010729347,"Lewis and Neely (2015) N=14; Other"
"2036","Lewis_2015",2390.6201171875,0.618362284132412,"Lewis and Neely (2015) N=14; Other"
"2037","Lewis_2015",2396.47998046875,0.618038432938712,"Lewis and Neely (2015) N=14; Other"
"2038","Lewis_2015",2402.34008789062,0.617729824568544,"Lewis and Neely (2015) N=14; Other"
"2039","Lewis_2015",2408.19995117188,0.617437858666692,"Lewis and Neely (2015) N=14; Other"
"2040","Lewis_2015",2414.06005859375,0.617163393114294,"Lewis and Neely (2015) N=14; Other"
"2041","Lewis_2015",2419.919921875,0.61690796485969,"Lewis and Neely (2015) N=14; Other"
"2042","Lewis_2015",2425.78002929688,0.616672609533582,"Lewis and Neely (2015) N=14; Other"
"2043","Lewis_2015",2431.63989257812,0.616458320191928,"Lewis and Neely (2015) N=14; Other"
"2044","Lewis_2015",2437.5,0.616266284670149,"Lewis and Neely (2015) N=14; Other"
"2045","Lewis_2015",2443.36010742188,0.616097034088203,"Lewis and Neely (2015) N=14; Other"
"2046","Lewis_2015",2449.21997070312,0.615951822272369,"Lewis and Neely (2015) N=14; Other"
"2047","Lewis_2015",2455.080078125,0.615831106901169,"Lewis and Neely (2015) N=14; Other"
"2048","Lewis_2015",2460.93994140625,0.615735182804721,"Lewis and Neely (2015) N=14; Other"
"2049","Lewis_2015",2466.80004882812,0.615664573652404,"Lewis and Neely (2015) N=14; Other"
"2050","Lewis_2015",2472.65991210938,0.615619036768164,"Lewis and Neely (2015) N=14; Other"
"2051","Lewis_2015",2478.52001953125,0.615598324154105,"Lewis and Neely (2015) N=14; Other"
"2052","Lewis_2015",2484.3798828125,0.61560224954571,"Lewis and Neely (2015) N=14; Other"
"2053","Lewis_2015",2490.22998046875,0.615630001894065,"Lewis and Neely (2015) N=14; Other"
"2054","Lewis_2015",2496.09008789062,0.615680821239948,"Lewis and Neely (2015) N=14; Other"
"2055","Lewis_2015",2501.94995117188,0.615753396281174,"Lewis and Neely (2015) N=14; Other"
"2056","Lewis_2015",2507.81005859375,0.615846143237182,"Lewis and Neely (2015) N=14; Other"
"2057","Lewis_2015",2513.669921875,0.615957462361881,"Lewis and Neely (2015) N=14; Other"
"2058","Lewis_2015",2519.53002929688,0.616085603833199,"Lewis and Neely (2015) N=14; Other"
"2059","Lewis_2015",2525.38989257812,0.616228177079133,"Lewis and Neely (2015) N=14; Other"
"2060","Lewis_2015",2531.25,0.616382753210408,"Lewis and Neely (2015) N=14; Other"
